taxon_name,mean_fires,num_unburnt_pixels,num_pixels
Pimelea biflora,1.2531645569620253,23,158
Pimelea bracteata,0.8200000000000001,20,50
Pimelea brevifolia subsp. brevifolia,0.30952380952380953,64,84
Pimelea brevistyla,0,3,3
Pimelea brevistyla subsp. brevistyla,0.3076923076923077,10,13
Pimelea ciliata,0.16666666666666669,25,30
Pimelea ciliolaris,0.6,4,10
Pimelea cinerea,0.03571428571428572,27,28
Pimelea clavata,0.23333333333333328,73,90
Pimelea curviflora,0.2783906554185594,2421,3082
Pimelea curviflora var. Splitters Range (G.W.Carr 10170),0,9,9
Pimelea curviflora var. curviflora,0.46913580246913583,89,162
Pimelea curviflora var. divergens,0.15962441314553985,367,426
Pimelea curviflora var. gracilis,0.4979919678714863,159,249
Pimelea curviflora var. sericea,0.2116630669546436,778,926
Pimelea drupacea,0.07986111111111108,267,288
Pimelea elongata,0,71,71
Pimelea ferruginea,0.26035502958579876,131,169
Pimelea filifolia,3.8225806451612905,9,62
Pimelea flava subsp. dichotoma,0.3038793103448276,341,464
Pimelea flava subsp. flava,0.22187500000000007,254,320
Pimelea floribunda,0.2982456140350877,41,57
Pimelea glauca,0.21510183805265773,1666,2013
Pimelea hewardiana,0.3088235294117648,50,68
Pimelea hirsuta,0.5230769230769231,43,65
Pimelea hirsuta subsp. elliptifolia,0.28723404255319146,140,188
Pimelea hispida,0.36792452830188677,79,106
Pimelea humilis,0.23096791734638422,5859,7356
Pimelea imbricata,0.419753086419753,57,81
Pimelea imbricata var. piligera,0.20784313725490203,217,255
Pimelea latifolia,0.2822085889570552,127,163
Pimelea lehmanniana,0.42857142857142855,8,14
Pimelea leucantha,0.2982456140350877,42,57
Pimelea ligustrina,0.6259220231822971,468,949
Pimelea ligustrina subsp. ciliata,0.9604316546762588,83,278
Pimelea ligustrina subsp. hypericina,0.26724137931034486,90,116
Pimelea ligustrina subsp. ligustrina,0.44369369369369355,269,444
Pimelea linifolia,0.5114616432137995,5584,8812
Pimelea linifolia subsp. caesia,0.9457994579945799,133,369
Pimelea linifolia subsp. collina,0.6565349544072947,193,329
Pimelea linifolia subsp. linifolia,0.5176132278935994,3465,5564
Pimelea linifolia subsp. linoides,0.5555555555555556,47,90
Pimelea longiflora,0.4966442953020133,102,149
Pimelea micrantha,0.07843137254901965,472,510
Pimelea microcephala,0.07692307692307693,401,416
Pimelea microcephala subsp. microcephala,0.060421286031042035,1714,1804
Pimelea milliganii,0.05882352941176469,16,17
Pimelea neoanglica,0.11590628853267594,2218,2433
Pimelea octophylla,0.29925803792250627,900,1213
Pimelea pagophila,1,0,21
Pimelea pauciflora,0.5957446808510635,210,376
Pimelea penicillaris,0.2361111111111112,66,72
Pimelea phylicoides,0.439232409381663,314,469
Pimelea preissii,0.32989690721649495,72,97
Pimelea punicea,6.507865168539326,40,445
Pimelea rosea,0.2866666666666666,118,150
Pimelea sanguinea,5.044303797468355,20,158
Pimelea sericea,0.04615384615384613,62,65
Pimelea serpyllifolia,0.08264462809917356,114,121
Pimelea serpyllifolia subsp. serpyllifolia,0.08193484698914126,945,1013
Pimelea simplex subsp. continua,0.042452830188679215,205,212
Pimelea simplex subsp. simplex,0.02760084925690015,459,471
Pimelea spectabilis,0.40601503759398505,91,133
Pimelea spicata,0.030303030303030318,96,99
Pimelea spinescens,0.5526315789473686,27,38
Pimelea spinescens subsp. pubiflora,0,12,12
Pimelea spinescens subsp. spinescens,0.24845679012345714,560,648
Pimelea stricta,0.15096952908587247,619,722
Pimelea suaveolens,0.4074074074074074,57,81
Pimelea suaveolens subsp. suaveolens,0.2857142857142858,126,161
Pimelea sulphurea,0.2746478873239436,111,142
Pimelea sylvestris,0.35964912280701755,78,114
Pimelea treyvaudii,0.9305555555555557,50,144
Pimelea trichostachya,0.11993097497842929,1047,1159
Pimelea williamsonii,0.5238095238095238,22,42
Piper caninum,0.09558823529411757,129,136
Piper hederaceum,0.08252427184466019,193,206
Piper macropiper,2.481927710843374,43,83
Pipturus argenteus,0.7019867549668877,244,302
Pisonia aculeata,1.6267605633802824,94,142
Pisonia grandis,2.666666666666667,2,3
Pisonia umbellifera,0.1384615384615383,118,130
Pithocarpa cordata,0.37837837837837834,49,74
Pithocarpa pulchella,0.3255813953488372,33,43
Pithocarpa ramosa,0.30188679245283023,40,53
Pittosporum angustifolium,0.14399363564041406,6722,7542
Pittosporum bicolor,0.34510638297872465,1670,2350
Pittosporum ferrugineum,1.0200000000000005,71,100
Pittosporum ferrugineum subsp. ferrugineum,3.9629629629629632,9,27
Pittosporum ligustrifolium,0.06060606060606061,31,33
Pittosporum moluccanum,1.642857142857143,7,14
Pittosporum multiflorum,0.21556153657939794,3329,4087
Pittosporum phillyreoides,0.19191919191919188,86,99
Pittosporum revolutum,0.26540903997011606,4214,5354
Pittosporum spinescens,0.9727520435967305,251,367
Pittosporum undulatum,0.15742728147435342,11686,13511
Pityrodia byrnesii,3.7777777777777777,0,9
Pityrodia gilruthiana,2.041666666666667,3,24
Pityrodia hemigenioides,0.24675324675324678,59,77
Pityrodia jamesii,2.597402597402597,14,77
Pityrodia lanuginosa,3.4799999999999995,8,50
Pityrodia loricata,1.4736842105263157,6,38
Pityrodia puberula,3.8260869565217392,2,23
Pityrodia pungens,3.042553191489362,6,47
Pityrodia serrata,8.142857142857142,0,7
Pityrodia spenceri,4.157894736842105,2,19
Pityrodia ternifolia,3.6636363636363636,10,110
Plagiobothrys elachanthus,0.08333333333333331,179,192
Plagiobothrys plurisepaleus,0.0382022471910112,428,445
Plagiocarpus axillaris,6.9689440993788825,0,161
Planchonella arnhemica,6.037249283667623,59,698
Planchonella chartacea,0.2731707317073169,182,205
Planchonella myrsinodendron,0.13223140495867772,112,121
Planchonia careya,6.555665757500629,584,4033
Planocarpa nitida,0.1111111111111111,16,18
Planocarpa petiolaris,0.07246376811594203,65,69
Planocarpa sulcata,0.0625,45,48
Plantago alpestris,0.4682539682539682,80,126
Plantago antarctica,0.9338235294117648,99,272
Plantago bellidioides,0,12,12
Plantago cunninghamii,0.046866485013624,1765,1835
Plantago daltonii,0.0677966101694915,55,59
Plantago debilis,0.331317019521584,5289,7274
Plantago drummondii,0.03466509988249123,1648,1702
Plantago euryphylla,0.8473451327433625,144,452
Plantago gaudichaudii,0.17433302667893277,1907,2174
Plantago glabrata,0.05454545454545454,52,55
Plantago glacialis,0.28169014084507044,51,71
Plantago gunnii,0.04545454545454546,21,22
Plantago hispida,0.2518363064008392,739,953
Plantago muelleri,0.19117647058823514,57,68
Plantago paradoxa,0.04878048780487802,78,82
Plantago sp. B (R.Bates 44765),0.10040160642570285,226,249
Plantago tasmanica,0,4,4
Plantago tasmanica var. archeri,0.0588235294117647,16,17
Plantago tasmanica var. tasmanica,0.07407407407407407,50,54
Plantago triantha,0.125,35,40
Plantago turrifera,0.03842459173871277,1008,1041
Plantago varia,0.2827070014033997,4944,6413
Platycerium bifurcatum,0.2275711159737417,2237,2742
Platycerium hillii,0.011627906976744174,85,86
Platychorda applanata,0.7068965517241379,30,58
Platylobium alternifolium,0.9,4,20
Platylobium formosum,0.6033369214208846,2803,5574
Platylobium montanum,0.46875,62,96
Platylobium obtusangulum,0.21514629948364858,3292,4067
Platylobium parviflorum,0.532934131736527,277,501
Platylobium triangulare,0.27325581395348836,134,172
Platysace clelandii,0.8990825688073395,33,109
Platysace compressa,0.27699530516431936,159,213
Platysace deflexa,0.25396825396825395,49,63
Platysace ericoides,0.768237766436505,1653,3331
Platysace filiformis,0.3908629441624365,136,197
Platysace heterophylla var. heterophylla,0.49509803921568657,616,1020
Platysace juncea,0.276923076923077,100,130
Platysace lanceolata,0.6472826086956517,2666,5520
Platysace linearifolia,0.6986498132720481,1714,3481
Platysace maxwellii,0.2408759124087591,113,137
Platysace pendula,0.8225806451612903,31,62
Platysace ramosissima,0,1,1
Platysace sp. Eneabba (R.Hnatiuk 770001),0.6,4,10
Platysace stephensonii,0.3571428571428571,29,42
Platysace tenuissima,0.2191780821917808,118,146
Platysace xerophila,0.411764705882353,22,34
Platytheca galioides,0.3618090452261308,138,199
Platyzoma microphyllum,3.877450980392157,51,204
Plectorrhiza tridentata,0.46603260869565205,447,736
Plectranthus alloplectus,0.0625,15,16
Plectranthus graveolens,0.5242718446601942,434,721
Plectranthus intraterraneus,0.42682926829268286,59,82
Plectranthus parviflorus,0.44293915040183673,2870,4355
Plectranthus scutellarioides,4.220512820512821,110,390
Plectranthus suaveolens,0.6120218579234973,106,183
Pleiogynium timoriense,0.536290322580645,176,248
Pleioluma laurifolia,5.340425531914894,13,47
Pleioluma xerocarpa,0.3125,44,48
Pleurocarpaea denticulata,6.344827586206897,19,145
Pleurocarpaea fasciculata,4.72,2,25
Pleurolobus gangeticus,2.879032258064516,43,124
Pleurostylia opposita,0.5302013422818792,120,149
Plinthanthesis paradoxa,0.7243243243243243,74,185
Plinthanthesis urvillei,0.20833333333333331,19,24
Pluchea dentex,0.40740740740740744,249,351
Pluchea dunlopii,0.4057971014492754,199,276
Pluchea ferdinandi-muelleri,1.507936507936508,40,126
Pluchea indica,2.733333333333333,11,30
Pluchea macdonnellensis,0.9375,4,16
Pluchea rubelliflora,0.9875259875259879,291,481
Pluchea tetranthera,1.7168141592920356,51,113
Plumbago zeylanica,1.1787878787878783,203,330
Pneumatopteris pennigera,0.16666666666666666,42,48
Poa affinis,1,0,1
Poa billardierei,0.1504424778761062,199,226
Poa cheelii,0.47826086956521735,86,138
Poa clelandii,0.22086956521739115,913,1150
Poa clivicola,0.9568733153638812,114,371
Poa costiniana,0.8312883435582822,342,978
Poa crassicaudex,0.1418181818181819,476,550
Poa drummondiana,0.3065134099616857,194,261
Poa ensiformis,0.6546564885496181,1528,3275
Poa fawcettiae,0.8947368421052632,245,798
Poa fax,0.0625,106,112
Poa gunnii,0.056872037914691954,200,211
Poa halmaturina,0.5272727272727272,36,55
Poa helmsii,0.9715189873417721,164,632
Poa hiemata,0.8604651162790699,231,688
Poa hookeri,0.6635514018691591,52,107
Poa hothamensis,1.1065573770491803,103,488
Poa hothamensis var. hothamensis,0.8333333333333334,88,216
Poa hothamensis var. parviflora,0.962962962962963,26,81
Poa jugicola,0,11,11
Poa labillardierei,0.2177043625582384,5876,7083
Poa labillardierei var. labillardierei,0.2851464910288438,6746,8806
Poa lowanensis,0.0645161290322581,29,31
Poa meionectes,0.43021448554553865,1924,3217
Poa mollis,0,14,14
Poa morrisii,0.16609706083390327,2505,2926
Poa orba,0.18181818181818182,9,11
Poa orthoclada,0.9384615384615385,14,65
Poa petrophila,0.8524590163934426,22,61
Poa phillipsiana,1.1268498942917544,107,473
Poa poiformis,0.12414965986394542,521,588
Poa poiformis var. poiformis,0.07575757575757577,554,594
Poa poiformis var. ramifer,0.1428571428571429,30,35
Poa porphyroclados,0.26829268292682923,94,123
Poa rodwayi,0.13392857142857145,498,560
Poa sallacustris,0.26744186046511625,70,86
Poa sieberiana,0.34928874806175486,10825,14833
Poa sieberiana var. cyanophylla,0.637948717948718,512,975
Poa sieberiana var. hirtella,0.328348062542488,1074,1471
Poa sieberiana var. sieberiana,0.4342571114638023,5364,8191
Poa tenera,0.4209223150727327,2020,3231
Poa umbricola,0.20512820512820515,31,39
Podocarpus drouynianus,0.47727272727272724,119,176
Podocarpus grayae,0.3757575757575756,139,165
Podocarpus lawrencei,0.6059999999999993,275,500
Podocarpus spinulosus,0.6294277929155312,214,367
Podolepis arachnoidea,0.31448763250883405,232,283
Podolepis canescens,0.08935361216730044,488,526
Podolepis capillaris,0.1132075471698115,2444,2703
Podolepis davisiana,0,37,37
Podolepis gracilis,0.30303030303030304,207,264
Podolepis hieracioides,0.8046357615894041,120,302
Podolepis jaceoides,0.4058956916099773,901,1323
Podolepis laciniata,1.15,15,80
Podolepis lessonii,0.16160000000000002,550,625
Podolepis linearifolia,0.049999999999999975,57,60
Podolepis longipedata,0.27683615819209073,149,177
Podolepis muelleri,0.027027027027026987,181,185
Podolepis neglecta,0.5313131313131311,295,495
Podolepis robusta,0.9693654266958422,133,457
Podolepis rugata,0.09659090909090907,160,176
Podolepis rugata subsp. rugata,0.17159763313609458,145,169
Podolepis tepperi,0.054577464788732453,539,568
Podolobium aciculiferum,0.15789473684210523,149,171
Podolobium aestivum,0.96,10,25
Podolobium alpestre,1.1160631383472608,247,1077
Podolobium ilicifolium,0.5557472503773982,2687,4637
Podolobium procumbens,0.3255319148936171,344,470
Podolobium scandens,0.31372549019607854,265,357
Podotheca angustifolia,0.1649484536082477,1652,1940
Podotheca chrysantha,0.4705882352941176,42,68
Podotheca gnaphalioides,0.12147505422993496,416,461
Pogonolepis muelleriana,0.055263157894737056,1082,1140
Pogonolepis stricta,0.0733137829912024,319,341
Polhillides velutina,4.35,1,20
Polianthion wichurae,0.22580645161290322,49,62
Pollia macrophylla,0.03409090909090908,87,88
Polycalymma stuartii,0.09344790547798065,1716,1862
Polycarpaea breviflora,2.456647398843932,158,346
Polycarpaea corymbosa,4.697786333012509,162,1039
Polycarpaea corymbosa var. minor,0.6390977443609022,98,133
Polycarpaea holtzei,4.220689655172414,27,145
Polycarpaea longiflora,5.197777777777777,87,450
Polycarpaea violacea,4.533783783783784,44,148
Polygala bifoliata,6.5528455284552845,12,123
Polygala coralliformis,6.868644067796611,7,236
Polygala eriocephala,7.490566037735849,7,159
Polygala exsquarrosa,6.5829596412556075,19,223
Polygala glaucoides,2.5,1,2
Polygala isingii,1.014925373134329,76,134
Polygala japonica,0.5418439716312056,435,705
Polygala linariifolia,0.453125,94,128
Polygala longifolia,6.243181818181815,51,440
Polygala orbicularis,6.1179039301310025,34,229
Polygala stenoclada,6.2125,4,80
Polygala stenosepala,6.530612244897959,7,49
Polygala triflora,0.8901098901098898,115,182
Polygonum plebeium,0.09866962305986694,837,902
Polymeria ambigua,3.6067839195979916,187,796
Polymeria calycina,0.3833333333333333,1311,1800
Polymeria longifolia,0.6657894736842107,256,380
Polymeria pusilla,0.18285714285714277,151,175
Polyosma cunninghamii,0.14627414903403874,951,1087
Polyphlebium venosum,0.44716692189892904,798,1306
Polyscias australiana,0.2408759124087591,123,137
Polyscias elegans,0.2120717781402937,1548,1839
Polyscias murrayi,0.1942446043165469,573,695
Polyscias nodosa,0.2272727272727273,21,22
Polyscias sambucifolia,0.5277616109882406,5151,8591
Polyscias sambucifolia subsp. Bipinnate leaves (J.H.Ross 3967),0.9473684210526315,131,437
Polyscias sambucifolia subsp. Long leaflets (P.G.Neish 208),0.7761437908496733,230,612
Polyscias sambucifolia subsp. Short leaflets (V.Stajsic 196),0.6331192005710209,765,1401
Polyscias willmottii,0.07692307692307693,63,65
Polystichum formosum,0.44444444444444436,144,243
Polystichum proliferum,0.5097908618622655,4420,7507
Pomaderris andromedifolia,0.7234848484848484,133,264
Pomaderris andromedifolia subsp. andromedifolia,0.8125,128,288
Pomaderris andromedifolia subsp. confusa,0.4897959183673469,27,49
Pomaderris angustifolia,0.438953488372093,213,344
Pomaderris apetala,0.24770642201834864,87,109
Pomaderris apetala subsp. apetala,0.28571428571428575,162,224
Pomaderris apetala subsp. maritima,0.24242424242424243,25,33
Pomaderris aspera,0.49419263456090695,4087,7060
Pomaderris aurea,0.6027397260273974,32,73
Pomaderris betulina,0.5170068027210886,92,147
Pomaderris betulina subsp. actensis,1.1904761904761905,5,42
Pomaderris betulina subsp. betulina,0.5121951219512196,68,123
Pomaderris bodalla,0.4716981132075471,28,53
Pomaderris briagolensis,0.625,3,8
Pomaderris brogoensis,0.4528301886792453,29,53
Pomaderris brunnea,0.4491525423728813,71,118
Pomaderris buchanensis,1.2222222222222223,0,9
Pomaderris cinerea,0.37132352941176483,173,272
Pomaderris costata,0.6721311475409836,26,61
Pomaderris cotoneaster,0.36144578313253006,58,83
Pomaderris crassifolia,0.625,9,16
Pomaderris discolor,0.41600000000000004,157,250
Pomaderris elachophylla,0.4796380090497737,128,221
Pomaderris elliptica,0.32142857142857145,97,140
Pomaderris elliptica var. elliptica,0.46082337317397076,456,753
Pomaderris eriocephala,0.47839506172839513,182,324
Pomaderris ferruginea,0.46339285714285733,686,1120
Pomaderris halmaturina subsp. continentis,0.19444444444444448,29,36
Pomaderris halmaturina subsp. halmaturina,0.04464285714285712,109,112
Pomaderris helianthemifolia,1.125,2,8
Pomaderris helianthemifolia subsp. helianthemifolia,0.7222222222222222,6,18
Pomaderris helianthemifolia subsp. hispida,0.7169811320754718,20,53
Pomaderris helianthemifolia subsp. minor,1.0263157894736843,13,38
Pomaderris intermedia,0.5806878306878307,398,756
Pomaderris lanigera,0.676081200353045,553,1133
Pomaderris ledifolia,0.7209302325581398,86,172
Pomaderris ligustrina subsp. latifolia,0.8333333333333333,2,6
Pomaderris ligustrina subsp. ligustrina,0.5845070422535211,74,142
Pomaderris nitidula,0.5256410256410258,46,78
Pomaderris obcordata,0.28922495274102056,397,529
Pomaderris oblongifolia,0.9285714285714286,5,28
Pomaderris oraria,0.2727272727272727,49,66
Pomaderris oraria subsp. calcicola,0.3181818181818182,47,66
Pomaderris oraria subsp. oraria,0.1935483870967742,25,31
Pomaderris paniculosa,0.09580838323353298,154,167
Pomaderris paniculosa subsp. paniculosa,0.172557172557172,421,481
Pomaderris paniculosa subsp. paralia,0.04280155642023354,247,257
Pomaderris parrisiae,0.2820512820512821,28,39
Pomaderris pauciflora,0.5517241379310345,31,58
Pomaderris phylicifolia,0.6363636363636364,16,33
Pomaderris phylicifolia subsp. ericoides,0.7219251336898396,79,187
Pomaderris phylicifolia subsp. phylicifolia,0.47777777777777775,57,90
Pomaderris pilifera,0.24390243902439024,32,41
Pomaderris pilifera subsp. pilifera,0.28323699421965326,135,173
Pomaderris prunifolia,0.41242937853107337,116,177
Pomaderris prunifolia var. prunifolia,0.5362318840579711,186,345
Pomaderris queenslandica,0.1666666666666666,185,210
Pomaderris racemosa,0.20854271356783927,334,398
Pomaderris sericea,0.5833333333333334,5,12
Pomaderris subcapitata,0.5483870967741933,62,124
Pomaderris subplicata,0,21,21
Pomaderris vacciniifolia,0.5,52,104
Pomaderris vellea,0.6153846153846155,27,52
Pomaderris velutina,0.8864864864864866,60,185
Pomaderris virgata,0.5555555555555556,20,45
Pomax rupestris,0.8533333333333333,30,75
Pomax sp. Sand dunes (P.G.Wilson 752),0.9454545454545455,23,55
Pomax umbellata,0.5027969420100697,6759,10726
Poranthera corymbosa,0.6721132897603491,458,918
Poranthera ericifolia,0.7447916666666666,381,768
Poranthera huegelii,0.7020408163265308,132,245
Poranthera leiosperma,0.39534883720930236,30,43
Poranthera microphylla,0.49348650579893466,11215,18193
Poranthera oreophila,1.1,14,70
Poranthera triandra,0.1787709497206705,152,179
Portulaca australis,1.289719626168224,74,107
Portulaca bicolor,3.995912806539511,195,734
Portulaca filifolia,1.0647149460708778,404,649
Portulaca intraterranea,0.1185344827586206,425,464
Portulaca oleracea,0.1645822911455731,5435,5997
Portulaca pilosa,0.6911196911196922,391,518
Posidonia australis,0.08791208791208788,84,91
Potamogeton australiensis,0.2091503267973856,127,153
Potamogeton cheesemanii,0.173780487804878,284,328
Potamogeton crispus,0.16400911161731213,379,439
Potamogeton ochreatus,0.16326530612244886,418,490
Potamogeton perfoliatus,0.25961538461538464,82,104
Potamogeton sulcatus,0.1450381679389312,237,262
Potamogeton tepperi,0.74,98,150
Potamogeton tricarinatus,0.14759825327510892,1013,1145
Pothos longipes,0.059055118110236296,725,762
Pouzolzia zeylanica,3.3225806451612905,27,62
Praecoxanthus aphyllus,0.5581395348837208,83,129
Prasophyllum affine,0.6428571428571429,6,14
Prasophyllum alpestre,0.7708333333333334,76,192
Prasophyllum alpinum,0.6204819277108435,85,166
Prasophyllum anticum,0,5,5
Prasophyllum appendiculatum,0.925,11,40
Prasophyllum australe,0.5133079847908746,158,263
Prasophyllum barnettii,0,5,5
Prasophyllum beatrix,0.33333333333333337,11,15
Prasophyllum brevilabre,0.5989583333333334,198,384
Prasophyllum brownii,0.3414634146341463,62,82
Prasophyllum chasmogamum,0.2142857142857143,12,14
Prasophyllum colemaniarum,0,1,1
Prasophyllum drummondii,0.18032786885245902,51,61
Prasophyllum elatum,0.4624183006535946,398,612
Prasophyllum erythrocommum,0.5,3,6
Prasophyllum fimbria,0.2899408284023669,132,169
Prasophyllum fitzgeraldii,0.12068965517241384,51,58
Prasophyllum flavum,0.7192982456140351,87,171
Prasophyllum frenchii,0,4,4
Prasophyllum gibbosum,0.7560975609756098,20,41
Prasophyllum gilgai,0,3,3
Prasophyllum hians,0.31538461538461554,101,130
Prasophyllum hygrophilum,0.07142857142857145,13,14
Prasophyllum lindleyanum,0.21111111111111105,74,90
Prasophyllum litorale,0,22,22
Prasophyllum maccannii,0.41666666666666663,14,24
Prasophyllum morganii,1.2,5,15
Prasophyllum occidentale,0.07692307692307696,96,104
Prasophyllum odoratissimum,0.45454545454545453,7,11
Prasophyllum odoratum,0.2733188720173536,355,461
Prasophyllum pallidum,0.20000000000000004,8,10
Prasophyllum parviflorum,0.5161290322580645,17,31
Prasophyllum parvifolium,0.26818181818181813,170,220
Prasophyllum patens,0.4017857142857142,74,112
Prasophyllum pyriforme,0.30188679245283023,38,53
Prasophyllum readii,0.4,3,5
Prasophyllum regium,0.3396226415094339,41,53
Prasophyllum retroflexum,3,0,1
Prasophyllum rogersii,0.35,13,20
Prasophyllum sp. Dandenong Ranges (D.T.Rouse 95),1,0,1
Prasophyllum sp. Mallacoota (D.T.Rouse 86),1.3333333333333333,0,3
Prasophyllum sp. Moama (D.L.Jones 19276),0,1,1
Prasophyllum sp. Noorimbee (D.T.Rouse 88),0.5,1,2
Prasophyllum sp. South-west swamps (D.T.Rouse 126),0,2,2
Prasophyllum sp. Wimmera woodlands (D.T.Rouse 27),0,5,5
Prasophyllum sp. montane (D.T.Rouse 180),0.8571428571428571,1,7
Prasophyllum sphacelatum,1.1015625,31,128
Prasophyllum spicatum,0.057142857142857134,33,35
Prasophyllum striatum,0.8870967741935484,30,62
Prasophyllum suttonii,0.8497409326424871,73,193
Prasophyllum sylvestre,0.6122448979591836,20,49
Prasophyllum tadgellianum,0.7241379310344829,78,174
Prasophyllum uvidulum,0.33333333333333337,4,6
Prasophyllum viretrum,0,22,22
Premna acuminata,4.079754601226993,143,652
Premna dallachyana,1.1323529411764703,44,68
Premna herbacea,7.8125,7,144
Premna limbata,0.24,21,25
Premna odorata,1,24,38
Premna serratifolia,1.1538461538461542,135,169
Pronephrium asperum,0.03333333333333333,29,30
Prostanthera althoferi subsp. longifolia,0.26436781609195403,71,87
Prostanthera arapilensis,0,10,10
Prostanthera aspalathoides,0.22410865874363337,484,589
Prostanthera behriana,0.030188679245283023,257,265
Prostanthera chlorantha,0.12666666666666668,133,150
Prostanthera cineolifera,0.2807017543859649,44,57
Prostanthera cuneata,0.8096054888507715,214,583
Prostanthera decussata,0.6194029850746269,70,134
Prostanthera denticulata,0.3219895287958118,279,382
Prostanthera eurybioides,0,34,34
Prostanthera galbraithiae,0.8870967741935484,9,62
Prostanthera hirtula,0.8049792531120332,72,241
Prostanthera howelliae,0.7076271186440677,106,236
Prostanthera incana,0.4601449275362319,165,276
Prostanthera incisa,0.38374291115311915,365,529
Prostanthera junonis,0.03508771929824561,55,57
Prostanthera lasianthos,0.4228077398106212,3107,4858
Prostanthera linearis,0.6961538461538461,124,260
Prostanthera melissifolia,0.19638826185101566,360,443
Prostanthera monticola,1.2394366197183098,5,71
Prostanthera nivea,0.2650602409638556,391,498
Prostanthera nivea var. induta,0.6896551724137931,9,29
Prostanthera nivea var. nivea,0.23722627737226284,220,274
Prostanthera ovalifolia,0.3636363636363638,336,473
Prostanthera phylicifolia,0.708029197080292,62,137
Prostanthera rhombea,0.6324786324786325,59,117
Prostanthera rotundifolia,0.6863711001642037,259,609
Prostanthera saxicola,1.0759493670886076,50,158
Prostanthera saxicola var. bracteolata,0.6589147286821705,60,129
Prostanthera saxicola var. major,1.542857142857143,7,35
Prostanthera saxicola var. montana,1.0285714285714285,15,70
Prostanthera saxicola var. saxicola,0.9090909090909091,3,11
Prostanthera scutellarioides,0.6537102473498235,165,283
Prostanthera sejuncta,2.329411764705882,7,85
Prostanthera semiteres subsp. semiteres,0.1,18,20
Prostanthera sericea,0.5943396226415093,66,106
Prostanthera serpyllifolia,0.2333333333333333,24,30
Prostanthera serpyllifolia subsp. microphylla,0.20652173913043484,526,644
Prostanthera sp. Bald Mountain (M.S.Clemens AQ336575),0,1,1
Prostanthera sp. Point Lookout (J.B.Williams NE25306),0,5,5
Prostanthera spinosa,1,61,290
Prostanthera striatiflora,0.18944844124700264,720,834
Prostanthera teretifolia,1.3131313131313131,11,99
Prostanthera walteri,0.7361111111111112,26,72
Pseudanthus divaricatissimus,0.6989247311827956,87,186
Pseudanthus micranthus,0.25,33,40
Pseudanthus orbicularis,0.6129032258064516,45,93
Pseudanthus orientalis,1.1410256410256412,125,312
Pseudanthus ovalifolius,0.625,43,88
Pseudanthus pauciflorus,1.8947368421052633,1,19
Pseudanthus pauciflorus subsp. pauciflorus,1.5,7,32
Pseudanthus pimeleoides,0.8951048951048952,50,143
Pseuderanthemum variabile,0.3693013617525146,5131,6756
Pseudognaphalium luteoalbum,0.1892487705613022,4994,5897
Pseudopogonatherum contortum,6.910698496905395,105,1131
Pseudopogonatherum irritans,6.783439490445861,34,471
Pseudoraphis paradoxa,0.4432432432432433,129,185
Pseudoraphis spinescens,2.0343461030383128,835,1514
Psilotum nudum,0.46769230769230763,495,650
Psychotria coelosperma,1.64,34,50
Psychotria dallachiana,0.14754098360655743,114,122
Psychotria daphnoides,0.324225865209472,437,549
Psychotria daphnoides var. pubescens,0.1694915254237288,50,59
Psychotria loniceroides,0.3529411764705889,2134,2907
Psychotria nesophila,2.729323308270677,57,133
Psychrophila introloba,0.6477732793522267,122,247
Psydrax ammophila,1.1016949152542375,28,59
Psydrax attenuata,2.6976744186046515,31,86
Psydrax attenuata f. myrmecophila,2.4444444444444446,9,45
Psydrax latifolia,0.6246851385390428,255,397
Psydrax odorata,0.160107334525939,1027,1118
Psydrax odorata f. buxifolia,0.2117647058823529,70,85
Psydrax odorata subsp. arnhemica,3.0847457627118646,57,118
Psydrax odorata subsp. buxifolia,0.13291139240506328,140,158
Psydrax oleifolia,0.043668122270742335,441,458
Psydrax pendulina,5.848314606741572,10,178
Psydrax saligna f. filiformis,4.115384615384615,2,26
Psydrax suaveolens,0.2802547770700635,127,157
Pteridium aquilinum subsp. wightianum,2.307692307692308,29,52
Pteridium esculentum,0.4142961895370315,26515,39549
Pteris comans,0.27419354838709675,45,62
Pteris tremula,0.3791208791208788,1152,1638
Pteris umbrosa,0.4816753926701572,576,955
Pteris vittata,0.42708333333333337,145,192
Pternandra coerulescens,4.705882352941177,9,34
Pterocaulon redolens,0.5761904761904764,146,210
Pterocaulon serrulatum,2.193877551020408,38,98
Pterocaulon serrulatum var. serrulatum,0.8086956521739129,69,115
Pterocaulon serrulatum var. velutinum,2.6873822975517863,146,531
Pterocaulon sphacelatum,0.5471085120207914,1187,1539
Pterochaeta paniculata,0.23397435897435898,252,312
Pterostylis aciculiformis,0.3620689655172414,80,116
Pterostylis acuminata,0.5264797507788161,190,321
Pterostylis aestiva,0.9887640449438203,24,89
Pterostylis agrestis,0.0588235294117647,16,17
Pterostylis alata,0.20224719101123592,145,178
Pterostylis alpina,0.34380776340110886,371,541
Pterostylis alveata,0.29411764705882354,85,119
Pterostylis aneba,0.5714285714285714,4,7
Pterostylis aspera,0.27027027027027034,29,37
Pterostylis atrans,0.6226415094339622,100,212
Pterostylis baptistii,0.26206896551724135,113,145
Pterostylis barbata,0.3194444444444443,161,216
Pterostylis bicolor,0.14814814814814817,164,189
Pterostylis biseta,0.09375,322,352
Pterostylis boormanii,0.09876543209876543,147,162
