taxon_name,mean_fri,mean_fires,upr_conf_int,lwr_conf_int,dispersion_ratio,dispersion_p_value,num_unburnt_pixels,num_pixels,taxon_rank,resprouting,post_fire_seeding,data_on_both,resprouter_or_seeder,woodiness_detailed,woody_or_herb,resprouting_binomial,seeding_binomial,obligate_resprouting_or_seeding,resprouting_seeding_binomial,mean_fires_100
Terminalia platyphylla,5.4869193742478934,4.040518638573745,4.199129179619625,3.881908097527864,4.932176327483186,1.73299851e-299,138,620,species,mostly resprouts,no post-fire seeding,TRUE,resprouter,woody,woody,TRUE,FALSE,obligate resprouter,resprouter,18.22516300664747
Terminalia platyptera,6.6193285714285715,3.349282296650718,3.5247284324898787,3.173836160811557,4.018903734155533,3.5802658642995647e-150,115,419,species,mostly resprouts,NA,FALSE,NA,woody,woody,TRUE,NA,NA,NA,15.107272425127277
Terminalia prostrata,3.0061016949152553,7.374999999999998,8.705690610172024,6.044309389827972,3.1615819209039557,3.148550077380898e-5,1,16,species,mostly resprouts,NA,FALSE,NA,woody,woody,TRUE,NA,NA,NA,33.2656743346865
Terminalia pterocarya,2.871905528717123,7.719613259668509,7.922001167046789,7.517225352290229,3.279190476650069,3.852620551707615e-174,32,731,species,mostly resprouts,no post-fire seeding,TRUE,resprouter,woody,woody,TRUE,FALSE,obligate resprouter,resprouter,34.82008687265903
Terminalia savannicola,9.192439024390245,2.411764705882353,3.1500072650216695,1.673522146743036,2.024390243902439,0.00889235258147157,3,18,species,mostly resprouts,NA,FALSE,NA,woody,woody,TRUE,NA,NA,NA,10.878505664782827
Terminalia subacroptera,12.06308823529412,1.8378378378378375,2.033192509581557,1.6424831660941182,3.380434782608696,6.225389331366189e-49,88,216,species,mostly resprouts,NA,FALSE,NA,woody,woody,TRUE,NA,NA,NA,8.289751185556325
Terminalia volucris,7.555695067264574,2.9342105263157894,3.0703706436862106,2.798050408945368,3.6828333124016512,1.4019865439033304e-184,165,613,species,mostly resprouts,NA,FALSE,NA,woody,woody,TRUE,NA,NA,NA,13.235049735299004
Ternstroemia cherryi,63.51405405405405,0.34905660377358494,0.46153032603192934,0.2365828815152405,3.6584298584298582,1.865756818487359e-33,92,108,species,sometimes resprouts,NA,FALSE,NA,woody,woody,TRUE,NA,NA,NA,1.5744546854920383
Tersonia cyathiflora,55.74171428571429,0.3977272727272728,0.529494504259946,0.2659600411945995,1.187192118226601,0.11221050976000184,60,94,species,does not resprout,robust post-fire seeding,TRUE,seeder,herbaceous semi_woody,herb,FALSE,TRUE,obligate seeder,seeder,1.7939886004838645
Tetracera daemeliana,310.38000000000005,0.07142857142857142,0.15225760911511904,-0.00940046625797617,1.6341463414634143,0.00635107842700715,40,46,species,mostly resprouts,NA,FALSE,NA,woody,woody,TRUE,NA,NA,NA,0.32218570784200007
Tetracera nordtiana,319.24799999999993,0.06944444444444446,0.13031518383193874,0.00857370505695016,1.3492957746478873,0.02660330900698608,68,75,species,mostly resprouts,NA,FALSE,NA,woody,woody,TRUE,NA,NA,NA,0.3132361048463891
Tetragonia eremaea,933.3570000000002,0.02375296912114014,0.03111409051535631,0.01639184772692396,1.1269162210338683,1.9416738330677635e-4,1647,1689,species,does not resprout,NA,FALSE,NA,herbaceous,herb,FALSE,NA,NA,NA,0.10714014037501189
Tetragonia implexicoma,584.8796052631578,0.03790523690773068,0.04642737349560072,0.02938310031986063,1.0678905347200334,0.01731271815315923,1933,2983,species,sometimes resprouts,NA,FALSE,NA,woody,woody,TRUE,NA,NA,NA,0.1709753581765028
Tetragonia moorei,1056.77,0.02097902097902098,0.03067083420367575,0.0112872077543662,0.9801633605600936,0.6544046309663559,840,859,species,does not resprout,NA,FALSE,NA,herbaceous,herb,FALSE,NA,NA,NA,0.09462797013541262
Tetragonia tetragonoides,566.0618852459017,0.03916532905296949,0.04611521913119968,0.03221543897473931,1.1415290017583202,4.415235903556624e-8,3004,3358,species,does not resprout,no post-fire seeding,TRUE,neither,herbaceous semi_woody,herb,FALSE,FALSE,NA,NA,0.17665912969314157
Tetraria capillaris,41.26490092470278,0.5372604684173172,0.575533513590784,0.4989874232438505,0.92839182778912,0.9734855145918416,803,1447,species,mostly resprouts,NA,FALSE,NA,herbaceous,herb,TRUE,NA,NA,NA,2.4233670203758106
Tetraria microcarpa,243.87,0.09090909090909093,0.2690909090909091,-0.08727272727272728,0.9999999999999998,0.4404932850652126,10,11,species,mostly resprouts,NA,FALSE,NA,herbaceous,herb,TRUE,NA,NA,NA,0.4100545372534547
Tetraria octandra,105.3075,0.2105263157894737,0.26774802024218153,0.15330461133676587,1.1402439024390243,0.06453011770145517,204,248,species,mostly resprouts,NA,FALSE,NA,herbaceous,herb,TRUE,NA,NA,NA,0.9495999810080005
Tetrarrhena acuminata,50.89732394366198,0.4355828220858895,0.5369033960455561,0.33426224812622285,0.9363588941053732,0.7082036398358067,104,167,species,mostly resprouts,NA,FALSE,NA,herbaceous,herb,TRUE,NA,NA,NA,1.964739838005816
Tetrarrhena distichophylla,100.86769633507856,0.2197928653624856,0.25096402637943277,0.18862170434553843,0.969804810963399,0.732189886779404,695,895,species,mostly resprouts,NA,FALSE,NA,herbaceous,herb,TRUE,NA,NA,NA,0.991397678676074
Tetrarrhena juncea,46.522461052156174,0.47654400688616383,0.4905788073762308,0.4625092063960968,0.8428061024380814,1,5539,9312,species,mostly resprouts,some post-fire seeding,TRUE,facultative,herbaceous,herb,TRUE,TRUE,NA,resprouter,2.149499354470743
Tetrarrhena laevis,66.24917647058824,0.3346456692913386,0.40578861077281125,0.26350272780986594,1.04594280399907,0.2950980418918982,184,259,species,mostly resprouts,NA,FALSE,NA,herbaceous,herb,TRUE,NA,NA,NA,1.5094527257164572
Tetrarrhena turfosa,22.64848920863309,0.97887323943662,1.0728270718287745,0.8849194070444655,0.5596106644096486,0.9999999999999928,108,427,species,mostly resprouts,NA,FALSE,NA,herbaceous,herb,TRUE,NA,NA,NA,4.4153055454967065
Tetrastigma nitens,77.595,0.28571428571428575,0.3129102898602891,0.2585182815682824,1.2906271072151043,1.8290436111910154e-13,1142,1514,species,mostly resprouts,no post-fire seeding,TRUE,resprouter,woody,woody,TRUE,FALSE,obligate resprouter,resprouter,1.2887428313680007
Tetratheca bauerifolia,25.316476345840137,0.8757142857142856,0.924734281634318,0.8266942897942531,0.5586162103669949,1,432,1404,species,mostly resprouts,some post-fire seeding,TRUE,facultative,woody,woody,TRUE,TRUE,NA,resprouter,3.9499967781429204
Tetratheca ciliata,57.79050717703349,0.3836270190895742,0.4000742244664453,0.3671798137127031,0.996460190983492,0.5708591063081742,3722,5475,species,mostly resprouts,robust post-fire seeding,TRUE,facultative,woody,woody,TRUE,TRUE,NA,NA,1.7303879976976733
Tetratheca confertifolia,91.7379310344828,0.2416666666666666,0.32962435851653016,0.153708974816803,1.8774268328020869,2.275861248798742e-8,101,120,species,mostly resprouts,robust post-fire seeding,TRUE,facultative,woody,woody,TRUE,TRUE,NA,NA,1.0900616448654334
Tetratheca ericifolia,47.477264150943405,0.46696035242290745,0.5182845915128471,0.41563611333296774,0.9306326304106548,0.9017726639678662,421,687,species,sometimes resprouts,robust post-fire seeding,TRUE,facultative,woody,woody,TRUE,TRUE,NA,seeder,2.1062713235133397
Tetratheca filiformis,27.71250000000001,0.7999999999999999,1.0963241468392342,0.5036758531607658,1.0147058823529411,0.44385687894612624,16,35,species,mostly resprouts,NA,FALSE,NA,woody,woody,TRUE,NA,NA,NA,3.6084799278304005
Tetratheca glandulosa,36.43729665071772,0.60844250363901,0.6667718990808023,0.5501131081972177,0.8281696820901979,0.9996202223828526,353,687,species,mostly resprouts,robust post-fire seeding,TRUE,facultative,woody,woody,TRUE,TRUE,NA,NA,2.744440702025304
Tetratheca hirsuta,82.68810810810811,0.26811594202898553,0.35450880115496025,0.1817230829030108,1.118366541724206,0.1627107361177995,108,138,species,does not resprout,NA,FALSE,NA,woody,woody,FALSE,NA,NA,NA,1.2093637439286673
Tetratheca hispidissima,44.95583333333333,0.4931506849315069,0.6542465753424658,0.332054794520548,0.964506172839506,0.5634721085905356,44,76,species,sometimes resprouts,robust post-fire seeding,TRUE,facultative,woody,woody,TRUE,TRUE,NA,seeder,2.2244054349639457
Tetratheca juncea,56.92864353312303,0.38943488943488946,0.4323056607824805,0.3465641180872984,0.9524291772886184,0.8310090456069383,550,818,species,mostly resprouts,NA,FALSE,NA,woody,woody,TRUE,NA,NA,NA,1.7565849771533126
Tetratheca labillardierei,35.58496815286625,0.6230158730158729,0.6919271596973648,0.554104586334381,0.8117156931025312,0.9992526661473796,256,517,species,mostly resprouts,NA,FALSE,NA,woody,woody,TRUE,NA,NA,NA,2.810175340621889
Tetratheca pilosa,46.34030075187973,0.47841726618705016,0.5071642379526871,0.4496702944214133,0.7042302111554192,1,1255,2240,species,mostly resprouts,no post-fire seeding,TRUE,resprouter,woody,woody,TRUE,FALSE,obligate resprouter,resprouter,2.1579488777043307
Tetratheca pilosa subsp. latifolia,28.604936440677967,0.7750410509031199,0.8449623965936041,0.7051197052126358,0.5436482493309545,1,211,632,subspecies,mostly resprouts,no post-fire seeding,TRUE,resprouter,woody,woody,TRUE,FALSE,obligate resprouter,resprouter,3.49590009428561
Tetratheca pilosa subsp. pilosa,106.23125,0.20869565217391303,0.2677359927449565,0.1496553116028696,1.0877001455604074,0.1727743432360784,189,235,subspecies,mostly resprouts,NA,FALSE,NA,woody,woody,TRUE,NA,NA,NA,0.9413425898688002
Tetratheca procumbens,250.2042857142857,0.08860759493670887,0.1542490198694506,0.02296617000396712,1.2124542124542124,0.0975736643317127,73,79,species,mostly resprouts,NA,FALSE,NA,woody,woody,TRUE,NA,NA,NA,0.3996734097280508
Tetratheca rubioides,22.934482758620693,0.9666666666666666,1.2154485881248875,0.7178847452084456,0.7703097603740503,0.9024516601757152,21,60,species,mostly resprouts,NA,FALSE,NA,woody,woody,TRUE,NA,NA,NA,4.360246579461735
Tetratheca rupicola,24.94125,0.888888888888889,1.0428810323472926,0.7348967454304852,1.1031468531468531,0.1886212705467793,66,144,species,mostly resprouts,NA,FALSE,NA,woody,woody,TRUE,NA,NA,NA,4.009422142033779
Tetratheca setigera,49.3034328358209,0.44966442953020136,0.5573375263951007,0.341991332665302,1.1551028640580878,0.09523559482739302,101,150,species,mostly resprouts,NA,FALSE,NA,woody,woody,TRUE,NA,NA,NA,2.0282563352737997
Tetratheca stenocarpa,79.57446428571427,0.2786069651741294,0.351578591821661,0.20563533852659785,0.7967857142857143,0.984415198950576,147,201,species,mostly resprouts,NA,FALSE,NA,woody,woody,TRUE,NA,NA,NA,1.256684551980737
Tetratheca subaphylla,21.19191176470588,1.0461538461538464,1.2219794725214894,0.8703282197862036,0.42772457820337434,0.9999999985193876,26,130,species,mostly resprouts,NA,FALSE,NA,woody,woody,TRUE,NA,NA,NA,4.718781444085911
Tetratheca thymifolia,34.516525252525255,0.6423010380622837,0.6749697091533524,0.6096323669712149,0.9358815327659984,0.9867261261559324,1196,2342,species,mostly resprouts,robust post-fire seeding,TRUE,facultative,woody,woody,TRUE,TRUE,NA,NA,2.8971630043404764
Teucrium albicaule,327.62333333333345,0.06766917293233081,0.11187969924812027,0.02345864661654133,2.282828282828284,2.901386628181852e-15,127,134,species,mostly resprouts,NA,FALSE,NA,herbaceous,herb,TRUE,NA,NA,NA,0.30522856532400006
Teucrium betchei,340.1511428571429,0.06517690875232775,0.08677004911522393,0.04358376838943156,1.0510660980810234,0.199769350761398,504,537,species,does not resprout,NA,FALSE,NA,herbaceous,herb,FALSE,NA,NA,NA,0.29398695873851033
Teucrium corymbosum,66.38683333333336,0.33395176252319103,0.3827387002140955,0.2851648248322865,0.9678438661710038,0.6959476775883704,384,541,species,mostly resprouts,robust post-fire seeding,TRUE,facultative,herbaceous semi_woody,herb,TRUE,TRUE,NA,NA,1.5063227899106497
Teucrium daucoides,587.5050000000002,0.03773584905660376,0.09003506758964652,-0.01456336947643899,0.9807692307692312,0.513225461452262,51,53,species,mostly resprouts,NA,FALSE,NA,woody,woody,TRUE,NA,NA,NA,0.17021131735049055
Teucrium disjunctum,46.29617647058824,0.47887323943661975,0.6398403621675605,0.31790611670567903,1.1848739495798315,0.13822263066352797,47,71,species,mostly resprouts,NA,FALSE,NA,woody,woody,TRUE,NA,NA,NA,2.1600055906027054
Teucrium integrifolium,45.26375,0.489795918367347,0.6029330033571946,0.3766588333774994,2.4155251141552507,3.9230510145136985e-19,110,148,species,mostly resprouts,NA,FALSE,NA,herbaceous,herb,TRUE,NA,NA,NA,2.2092734252022868
Teucrium junceum,178.00729927007305,0.12454545454545451,0.1454011016591004,0.10368980743180864,1.826019672827986,7.6508048035919635e-56,1005,1106,species,sometimes resprouts,no post-fire seeding,TRUE,resprouter,woody,woody,TRUE,FALSE,obligate resprouter,resprouter,0.5617747160372327
Teucrium puberulum,128.45558823529413,0.17258883248730963,0.23060236402993292,0.11457530094468636,1.3637454981992796,5.352938626993023e-4,171,197,species,mostly resprouts,no post-fire seeding,TRUE,resprouter,woody,woody,TRUE,FALSE,obligate resprouter,resprouter,0.7784791722476753
Teucrium racemosum,284.5303319502075,0.0779178790817976,0.08775537743442277,0.06808038072917244,1.4121652450709363,2.378083018147377e-47,2894,3099,species,mostly resprouts,NA,FALSE,NA,herbaceous,herb,TRUE,NA,NA,NA,0.3514563783572287
Teucrium sessiliflorum,222.9316666666667,0.09944751381215468,0.13193370165745855,0.06696132596685082,0.958756540473992,0.7043707284604342,327,364,species,mostly resprouts,NA,FALSE,NA,herbaceous,herb,TRUE,NA,NA,NA,0.44856794682974593
Teucrium teucriiflorum,105.40473684210524,0.21033210332103325,0.2649360719303715,0.155728134711695,1.2856400259909029,0.00105268923607485,226,271,species,mostly resprouts,no post-fire seeding,TRUE,resprouter,woody,woody,TRUE,FALSE,obligate resprouter,resprouter,0.9487239662653733
Thaumastochloa major,3.792897418478259,5.845135671740572,5.967040564627204,5.72323077885394,2.9498419354064676,1.7032315225785156e-287,161,1539,species,does not resprout,NA,FALSE,NA,herbaceous,herb,FALSE,NA,NA,NA,26.36506843365165
Thelionema caespitosum,40.401373626373626,0.5487437185929649,0.5947724824789427,0.5027149547069871,1.0053802669496834,0.4464337873173865,580,1017,species,mostly resprouts,NA,FALSE,NA,herbaceous,herb,TRUE,NA,NA,NA,2.47516336758216
Thelionema grande,21.0615,1.0526315789473684,1.2589473684210526,0.8463157894736841,0.8765957446808513,0.7979707127948915,33,95,species,mostly resprouts,NA,FALSE,NA,herbaceous,herb,TRUE,NA,NA,NA,4.747999905040001
Thelionema umbellatum,54.33211267605633,0.4080459770114943,0.5029612273300326,0.313130726692956,0.9070259708540258,0.8042570072767101,114,192,species,mostly resprouts,NA,FALSE,NA,herbaceous,herb,TRUE,NA,NA,NA,1.8405321470974032
Thelymitra albiflora,300.3027272727273,0.0738255033557047,0.1174535878462858,0.0301974188651236,0.9324324324324323,0.7108557293807921,138,149,species,mostly resprouts,NA,FALSE,NA,herbaceous,herb,TRUE,NA,NA,NA,0.33299730877629546
Thelymitra alcockiae,145.85526315789468,0.15200000000000008,0.22034753543471783,0.08365246456528232,0.9609507640067904,0.6060663328667879,107,130,species,mostly resprouts,NA,FALSE,NA,herbaceous,herb,TRUE,NA,NA,NA,0.6856111862877765
Thelymitra alpicola,24.185454545454547,0.9166666666666666,1.458382049091382,0.37495128424195134,0.09090909090909093,0.999949610051312,1,12,species,mostly resprouts,NA,FALSE,NA,herbaceous,herb,TRUE,NA,NA,NA,4.1347165839723345
Thelymitra alpina,18.791714285714285,1.1797752808988766,1.4054384663065262,0.954112095491227,0.396103896103896,0.9999999322328093,12,89,species,mostly resprouts,NA,FALSE,NA,herbaceous,herb,TRUE,NA,NA,NA,5.321494275592587
Thelymitra antennifera,121.0085878962536,0.1832101372756072,0.20248719882787036,0.16393307572334403,1.1401584177106312,1.7648625510255274e-5,1587,1911,species,mostly resprouts,NA,FALSE,NA,herbaceous,herb,TRUE,NA,NA,NA,0.8263876286676013
Thelymitra arenaria,167.66062499999992,0.13223140495867777,0.17804724929340943,0.08641556062394608,1.059647302904564,0.25066332886252524,213,258,species,mostly resprouts,NA,FALSE,NA,herbaceous,herb,TRUE,NA,NA,NA,0.5964429632777527
Thelymitra aristata,71.6899065420561,0.3092485549132947,0.3678450799082822,0.25065202991830726,1.0301774346471628,0.33806499017307856,255,372,species,mostly resprouts,NA,FALSE,NA,herbaceous,herb,TRUE,NA,NA,NA,1.3948965038939771
Thelymitra atronitida,23.33684210526316,0.95,1.377172096466986,0.5228279035330139,0.6066481994459835,0.9048632837370206,6,21,species,mostly resprouts,NA,FALSE,NA,herbaceous,herb,TRUE,NA,NA,NA,4.285069914298601
Thelymitra azurea,48.630967741935486,0.45588235294117646,0.616364972810983,0.2953997330713699,0.7486759749638904,0.9381345592592654,40,70,species,mostly resprouts,NA,FALSE,NA,herbaceous,herb,TRUE,NA,NA,NA,2.0563029000504125
Thelymitra benthamiana,58.10568627450981,0.3815461346633416,0.44200464109384496,0.3210876282328383,1.0393464052287582,0.28338870603005817,273,406,species,mostly resprouts,NA,FALSE,NA,herbaceous,herb,TRUE,NA,NA,NA,1.7210019605924294
Thelymitra bracteata,205.86428571428573,0.1076923076923077,0.18747188568748613,0.02791272969712926,0.9062499999999998,0.6873776954135351,58,65,species,mostly resprouts,NA,FALSE,NA,herbaceous,herb,TRUE,NA,NA,NA,0.4857569133617848
Thelymitra brevifolia,136.9992307692308,0.16182572614107882,0.2126149214807504,0.1110365308014072,1.0476495726495727,0.29314383830505203,206,250,species,mostly resprouts,NA,FALSE,NA,herbaceous,herb,TRUE,NA,NA,NA,0.729931105733328
Thelymitra campanulata,63.452068965517256,0.34939759036144574,0.47656533761426056,0.22222984310863095,1.2867956265769556,0.04125275570069849,60,85,species,mostly resprouts,NA,FALSE,NA,herbaceous,herb,TRUE,NA,NA,NA,1.5759927395644822
Thelymitra canaliculata,61.58333333333333,0.36000000000000004,0.526311514935076,0.1936884850649241,1.333333333333333,0.05922124889225636,37,54,species,mostly resprouts,NA,FALSE,NA,herbaceous,herb,TRUE,NA,NA,NA,1.6238159675236805
Thelymitra carnea,75.8972972972973,0.29210526315789476,0.3464470561989247,0.23776347011686483,0.926549240533409,0.8443792663393779,281,393,species,mostly resprouts,NA,FALSE,NA,herbaceous,herb,TRUE,NA,NA,NA,1.3175699736486004
Thelymitra circumsepta,45.34772727272727,0.488888888888889,0.6333463242021463,0.34443145357563154,0.8845760980592441,0.7737564224886178,54,92,species,mostly resprouts,NA,FALSE,NA,herbaceous,herb,TRUE,NA,NA,NA,2.2051821781185788
Thelymitra crinita,87.21286764705881,0.25420560747663556,0.2969295914538198,0.2114816234994513,1.2333939193654986,1.7723996987134043e-4,429,541,species,mostly resprouts,NA,FALSE,NA,herbaceous,herb,TRUE,NA,NA,NA,1.1466197901517166
Thelymitra cucullata,49.882500000000014,0.4444444444444443,0.639230810484426,0.24965807840446275,1.0795454545454548,0.33202479777912536,30,45,species,mostly resprouts,NA,FALSE,NA,herbaceous,herb,TRUE,NA,NA,NA,2.0047110710168887
Thelymitra cyanea,31.038,0.7142857142857143,0.8028294887704289,0.6257419398009997,0.8962750716332377,0.9185211599745894,168,354,species,sometimes resprouts,NA,FALSE,NA,herbaceous,herb,TRUE,NA,NA,NA,3.221857078420001
Thelymitra exigua,60.675789473684226,0.3653846153846153,0.5296815755642252,0.20108765520500532,1.2910216718266252,0.07900224591649031,38,55,species,mostly resprouts,NA,FALSE,NA,herbaceous,herb,TRUE,NA,NA,NA,1.6481038131917696
Thelymitra flexuosa,85.1271153846154,0.2604340567612688,0.301302824964477,0.21956528855806057,1.1003773261298344,0.04457355544465311,470,614,species,mostly resprouts,some post-fire seeding,TRUE,facultative,herbaceous,herb,TRUE,TRUE,NA,resprouter,1.1747138329331024
Thelymitra fuscolutea,62.93419354838711,0.35227272727272724,0.47628202444485046,0.228263430100604,1.242491657397108,0.06234720287608499,65,91,species,mostly resprouts,NA,FALSE,NA,herbaceous,herb,TRUE,NA,NA,NA,1.5889613318571367
Thelymitra grandiflora,173.85947368421057,0.12751677852348992,0.18485531496201152,0.07017824208496831,1.0903271692745384,0.21381118208695168,132,149,species,mostly resprouts,NA,FALSE,NA,herbaceous,herb,TRUE,NA,NA,NA,0.5751771697045102
Thelymitra gregaria,65.20588235294117,0.34,0.5016257405242123,0.17837425947578775,1.033613445378151,0.4083574976675546,36,50,species,mostly resprouts,NA,FALSE,NA,herbaceous,herb,TRUE,NA,NA,NA,1.5336039693279206
Thelymitra hiemalis,199.53000000000003,0.1111111111111111,0.2651032545695148,-0.04288103234729257,0.9411764705882352,0.5238349258623264,16,18,species,mostly resprouts,NA,FALSE,NA,herbaceous,herb,TRUE,NA,NA,NA,0.5011777677542224
Thelymitra holmesii,99.54764705882351,0.22270742358078605,0.2838305664626375,0.16158428069893457,1.0170278637770895,0.41606596107351074,184,232,species,mostly resprouts,NA,FALSE,NA,herbaceous,herb,TRUE,NA,NA,NA,1.004544084712612
Thelymitra improcera,22.170000000000005,0.9999999999999998,1.4178734040569962,0.5821265959430033,0.666666666666667,0.8695992705258282,7,22,species,mostly resprouts,NA,FALSE,NA,herbaceous,herb,TRUE,NA,NA,NA,4.5105999097880005
Thelymitra incurva,19.00285714285714,1.166666666666667,1.777804039839744,0.5555292934935897,0.5974025974025973,0.8326530997869397,3,12,species,mostly resprouts,NA,FALSE,NA,herbaceous,herb,TRUE,NA,NA,NA,5.262366561419336
Thelymitra inflata,332.5499999999997,0.06666666666666672,0.19733333333333336,-0.0639999999999999,0.9999999999999992,0.4497110558486996,14,15,species,mostly resprouts,NA,FALSE,NA,herbaceous,herb,TRUE,NA,NA,NA,0.3007066606525337
Thelymitra ixioides,60.77946688206785,0.36476134354743667,0.3934968961662516,0.3360257909286217,1.094688252507087,0.00361344071568362,1200,1733,species,mostly resprouts,NA,FALSE,NA,herbaceous,herb,TRUE,NA,NA,NA,1.645292483299218
Thelymitra ixioides var. ixioides,33.57171428571429,0.6603773584905659,0.7430696836962185,0.5776850332849133,1.0444787644787648,0.26741377923078047,197,378,variety,mostly resprouts,no post-fire seeding,TRUE,resprouter,herbaceous,herb,TRUE,FALSE,obligate resprouter,resprouter,2.978698053633585
Thelymitra juncifolia,130.67509615384617,0.1696574225122349,0.20226452935282824,0.13705031567164155,1.2554675716440424,1.6246551256690506e-5,527,633,species,mostly resprouts,NA,FALSE,NA,herbaceous,herb,TRUE,NA,NA,NA,0.7652567546785516
Thelymitra longiloba,31.50473684210527,0.7037037037037036,1.020127478864434,0.3872799285429733,0.8542510121457491,0.6771245394638328,13,31,species,mostly resprouts,NA,FALSE,NA,herbaceous,herb,TRUE,NA,NA,NA,3.1741258624434083
Thelymitra lucida,509.91000000000014,0.04347826086956521,0.12869565217391302,-0.0417391304347826,1,0.4598887026936866,22,23,species,mostly resprouts,NA,FALSE,NA,herbaceous,herb,TRUE,NA,NA,NA,0.19611303955600004
Thelymitra luteocilium,124.34478260869564,0.17829457364341086,0.22981925103459508,0.12676989625222665,0.8249027237354084,0.98143557486343,212,259,species,mostly resprouts,NA,FALSE,NA,herbaceous,herb,TRUE,NA,NA,NA,0.8042154877916593
Thelymitra macrophylla,143.8054054054054,0.1541666666666667,0.20384256066410217,0.10449077266923124,1.392174601379622,5.728392225287952e-5,212,245,species,mostly resprouts,NA,FALSE,NA,herbaceous,herb,TRUE,NA,NA,NA,0.6953841527589837
Thelymitra malvina,53.8414285714286,0.4117647058823528,0.5642844873437233,0.25924492442098224,0.8144989339019194,0.8620867290107614,43,76,species,mostly resprouts,NA,FALSE,NA,herbaceous,herb,TRUE,NA,NA,NA,1.8573058452068236
Thelymitra matthewsii,31.671428571428574,0.7,0.9319103274975048,0.468089672502495,0.6559766763848396,0.9699790443231964,21,50,species,mostly resprouts,robust post-fire seeding,TRUE,facultative,herbaceous,herb,TRUE,TRUE,NA,NA,3.1574199368516007
Thelymitra media,54.44278481012659,0.4072164948453608,0.47071344839266493,0.3437195412980567,0.8227521015274916,0.9953946990045838,247,391,species,mostly resprouts,NA,FALSE,NA,herbaceous,herb,TRUE,NA,NA,NA,1.8367906849136706
Thelymitra megcalyptra,102.7881818181818,0.21568627450980396,0.26772259893165523,0.1636499500879527,1.121311475409836,0.07102530814544242,250,308,species,mostly resprouts,NA,FALSE,NA,herbaceous,herb,TRUE,NA,NA,NA,0.9728744903464318
Thelymitra nuda,107.75418918918923,0.20574606116774785,0.232811253266425,0.1786808690690707,0.9663206806063952,0.7812634406057526,876,1092,species,mostly resprouts,NA,FALSE,NA,herbaceous,herb,TRUE,NA,NA,NA,0.9280381649424801
Thelymitra pallidiflora,277.125,0.08,0.19087434329005065,-0.03087434329005065,0.9583333333333336,0.519798093623942,23,25,species,mostly resprouts,NA,FALSE,NA,herbaceous,herb,TRUE,NA,NA,NA,0.36084799278304014
Thelymitra pauciflora,106.2576428571428,0.2086438152011924,0.22592476359892005,0.19136286680346473,1.070326393695756,0.00575473407213489,2197,2714,species,mostly resprouts,no post-fire seeding,TRUE,resprouter,herbaceous,herb,TRUE,FALSE,obligate resprouter,resprouter,0.941108774024323
Thelymitra peniculata,92.20704545454544,0.24043715846994537,0.29067330540575914,0.1902010115341316,1.2174346201743462,0.00278361529261545,296,374,species,mostly resprouts,NA,FALSE,NA,herbaceous,herb,TRUE,NA,NA,NA,1.084515825304219
Thelymitra rubra,160.8873184357542,0.13779830638953042,0.1579853832133248,0.11761122956573604,0.9299567017586142,0.9652130442189316,1126,1325,species,mostly resprouts,no post-fire seeding,TRUE,resprouter,herbaceous,herb,TRUE,FALSE,obligate resprouter,resprouter,0.6215530283695553
Thelymitra simulata,24.503684210526316,0.9047619047619048,1.139645642748106,0.6698781667757037,0.7741935483870969,0.9041515982205152,24,63,species,mostly resprouts,NA,FALSE,NA,herbaceous,herb,TRUE,NA,NA,NA,4.081018965998668
Thelymitra spiralis,86.2166666666667,0.25714285714285706,0.42514285714285704,0.08914285714285705,1.2222222222222223,0.17474698684064296,28,37,species,mostly resprouts,NA,FALSE,NA,herbaceous,herb,TRUE,NA,NA,NA,1.1598685482312001
Thelymitra tigrina,68.21538461538462,0.325,0.5016720124977355,0.14832798750226453,1.0078895463510849,0.4560956760238308,29,40,species,mostly resprouts,NA,FALSE,NA,herbaceous,herb,TRUE,NA,NA,NA,1.4659449706811005
Thelymitra villosa,109.68315789473684,0.2021276595744681,0.29301533967382687,0.11123997947510936,1.0192416525183927,0.4288871841257011,77,94,species,mostly resprouts,NA,FALSE,NA,herbaceous,herb,TRUE,NA,NA,NA,0.9117170030422556
Themeda arguens,7.726736453201973,2.869257950530035,3.0666127309088265,2.6719031701512432,5.193428361806939,9.881620006501707e-159,119,335,species,mostly resprouts,NA,FALSE,NA,herbaceous,herb,TRUE,NA,NA,NA,12.94207465281928
Themeda avenacea,23.000828402366867,0.9638783269961976,1.0477807121232985,0.8799759418690969,5.276923076923078,6.389634130779525e-292,378,526,species,mostly resprouts,robust post-fire seeding,TRUE,facultative,herbaceous,herb,TRUE,TRUE,NA,NA,4.3476694947956585
Themeda triandra,26.55933899905561,0.8347346295323207,0.8439136406276203,0.8255556184370211,8.124496777417846,0,28157,38471,species,mostly resprouts,some post-fire seeding,TRUE,facultative,herbaceous,herb,TRUE,TRUE,NA,resprouter,3.7651539446654065
Thesium australe,63.111678832116795,0.35128205128205126,0.41010567134618064,0.29245843121792187,1.3236447563469873,1.851084468960302e-5,287,404,species,sometimes resprouts,NA,FALSE,NA,herbaceous,herb,TRUE,NA,NA,NA,1.5844927888229645
Thespesia populneoides,11.780099009900992,1.8819875776397512,2.0938976059853243,1.6700775492941784,5.136716171617161,1.4495816384326755e-89,94,231,species,does not resprout,NA,FALSE,NA,woody,woody,FALSE,NA,NA,NA,8.488892997924001
